ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20060131,NE,11.63,88.37,58.95,0.22,0,0,1/31/06,2/6/06,1
20060124,NE,11.67,88.33,43.65,0.22,0,0,1/24/06,1/30/06,1
20060117,NE,11.67,88.33,43.65,0.22,0,0,1/17/06,1/23/06,1
20060110,NE,12.97,87.03,35.4,0.22,0,0,1/10/06,1/16/06,1
20060103,NE,12.97,87.03,34.48,0.22,0,0,1/3/06,1/9/06,1
20051227,NE,13.11,86.89,34.48,0.22,0,0,12/27/05,1/2/06,1
20051220,NE,13.11,86.89,34.48,0.22,0,0,12/20/05,12/26/05,1
20051213,NE,13.11,86.89,34.48,0.22,0,0,12/13/05,12/19/05,1
20051206,NE,13.11,86.89,34.48,0.22,0,0,12/6/05,12/12/05,1
20051129,NE,15.12,84.88,28.84,0.22,0,0,11/29/05,12/5/05,1
20051122,NE,11.56,88.44,31.89,0,0,0,11/22/05,11/28/05,1
20051115,NE,11.56,88.44,31.89,0,0,0,11/15/05,11/21/05,1
20051108,NE,11.71,88.29,31.89,0,0,0,11/8/05,11/14/05,1
20051101,NE,11.71,88.29,31.89,0,0,0,11/1/05,11/7/05,1
20051025,NE,11.71,88.29,31.89,0,0,0,10/25/05,10/31/05,1
20051018,NE,11.72,88.28,31.89,0,0,0,10/18/05,10/24/05,1
20051011,NE,10.99,89.01,35.2,0,0,0,10/11/05,10/17/05,1
20051004,NE,27.54,72.46,40.45,0,0,0,10/4/05,10/10/05,1
20050927,NE,28.5,71.5,38.17,0,0,0,9/27/05,10/3/05,1
20050920,NE,25.1,74.9,37.75,0,0,0,9/20/05,9/26/05,1
20050913,NE,25.58,74.42,37.66,0,0,0,9/13/05,9/19/05,1
20050906,NE,28.69,71.31,35.78,0,0,0,9/6/05,9/12/05,1
20050830,NE,33.72,66.28,35.78,0,0,0,8/30/05,9/5/05,1
20050823,NE,30.13,69.87,41.5,0,0,0,8/23/05,8/29/05,1
20050816,NE,31.79,68.21,46.48,6.38,0,0,8/16/05,8/22/05,1
20050809,NE,15.45,84.55,54.53,13.11,0,0,8/9/05,8/15/05,1
20050802,NE,16.91,83.09,50.53,10.25,0,0,8/2/05,8/8/05,1
20050726,NE,11.25,88.75,49.23,1.05,0,0,7/26/05,8/1/05,1
20050719,NE,16.93,83.07,41.59,1.08,0,0,7/19/05,7/25/05,1
20050712,NE,44.24,55.76,22.47,1.08,0,0,7/12/05,7/18/05,1
20050705,NE,46.74,53.26,22.47,1.08,0,0,7/5/05,7/11/05,1
20050628,NE,47.69,52.31,22.87,1.08,0,0,6/28/05,7/4/05,1
20050621,NE,62.28,37.72,26.03,1.08,0,0,6/21/05,6/27/05,1
20050614,NE,63.19,36.81,26.03,1.08,0,0,6/14/05,6/20/05,1
20050607,NE,63.17,36.83,26.03,7.27,0,0,6/7/05,6/13/05,1
20050531,NE,56.69,43.31,27.4,14.12,0,0,5/31/05,6/6/05,1
20050524,NE,62.2,37.8,27.4,14.12,0,0,5/24/05,5/30/05,1
20050517,NE,62.95,37.05,27.4,14.12,0,0,5/17/05,5/23/05,1
20050510,NE,37.49,62.51,41.8,23.31,0,0,5/10/05,5/16/05,1
20050503,NE,37.82,62.18,41.8,23.31,0,0,5/3/05,5/9/05,1
20050426,NE,37.59,62.41,41.8,23.31,0,0,4/26/05,5/2/05,1
20050419,NE,25.78,74.22,48.09,31.2,0.2,0,4/19/05,4/25/05,1
20050412,NE,23.83,76.17,48.09,31.2,0.2,0,4/12/05,4/18/05,1
20050405,NE,15.33,84.67,57.19,33.46,0.2,0,4/5/05,4/11/05,1
20050329,NE,13.74,86.26,57.46,33.48,0.2,0,3/29/05,4/4/05,1
20050322,NE,15.22,84.78,57.42,33.48,0.15,0,3/22/05,3/28/05,1
20050315,NE,15.22,84.78,57.42,33.48,0.15,0,3/15/05,3/21/05,1
20050308,NE,15.22,84.78,57.42,33.48,0.15,0,3/8/05,3/14/05,1
20050301,NE,15.22,84.78,57.42,33.48,0.02,0,3/1/05,3/7/05,1
20050222,NE,15.22,84.78,57.42,33.48,0.02,0,2/22/05,2/28/05,1
20050215,NE,15.22,84.78,57.42,33.48,0.02,0,2/15/05,2/21/05,1
20050208,NE,10.35,89.65,60.64,32.51,0.01,0,2/8/05,2/14/05,1
20050201,NE,10.32,89.68,60.44,33.05,0.01,0,2/1/05,2/7/05,1
20050125,NE,10.32,89.68,60.44,33.05,0.01,0,1/25/05,1/31/05,1
20050118,NE,25.63,74.37,60.44,33.05,0,0,1/18/05,1/24/05,1
20050111,NE,25.63,74.37,55.84,33.05,0,0,1/11/05,1/17/05,1
20050104,NE,25.47,74.53,54.84,32.99,0,0,1/4/05,1/10/05,1
20041228,NE,25.47,74.53,54.84,32.99,0,0,12/28/04,1/3/05,1
20041221,NE,25.47,74.53,54.84,32.99,0,0,12/21/04,12/27/04,1
20041214,NE,25.94,74.06,54.84,32.02,0,0,12/14/04,12/20/04,1
20041207,NE,25.94,74.06,55.34,32.02,0,0,12/7/04,12/13/04,1
20041130,NE,25.94,74.06,54.84,32.02,0,0,11/30/04,12/6/04,1
20041123,NE,26.34,73.66,54.91,32.49,0,0,11/23/04,11/29/04,1
20041116,NE,26.34,73.66,54.91,32.49,0,0,11/16/04,11/22/04,1
20041109,NE,21.88,78.12,54.91,32.49,0,0,11/9/04,11/15/04,1
20041102,NE,30.6,69.4,54.91,32.49,0,0,11/2/04,11/8/04,1
20041026,NE,30.35,69.65,55.08,32.49,0,0,10/26/04,11/1/04,1
20041019,NE,30.35,69.65,55.08,32.49,0,0,10/19/04,10/25/04,1
20041012,NE,34.65,65.35,55.09,38.16,0,0,10/12/04,10/18/04,1
20041005,NE,34.65,65.35,55.09,38.16,0,0,10/5/04,10/11/04,1
20040928,NE,35.89,64.11,55.13,38.2,5.18,0,9/28/04,10/4/04,1
20040921,NE,16.35,83.65,55.68,39.57,5.7,0,9/21/04,9/27/04,1
20040914,NE,14.86,85.14,55.79,39.57,5.7,0,9/14/04,9/20/04,1
20040907,NE,19.34,80.66,55.15,39.57,5.7,0,9/7/04,9/13/04,1
20040831,NE,19.06,80.94,55.15,40.06,15.96,0,8/31/04,9/6/04,1
20040824,NE,19.45,80.55,57.84,43.11,15.96,0,8/24/04,8/30/04,1
20040817,NE,2.1,97.9,71.13,47.29,18.04,0,8/17/04,8/23/04,1
20040810,NE,8.55,91.45,64.92,45.03,18.04,0,8/10/04,8/16/04,1
20040803,NE,5.07,94.93,59.32,43.89,19.18,0,8/3/04,8/9/04,1
20040727,NE,28.55,71.45,56.24,43.33,16.76,0,7/27/04,8/2/04,1
20040720,NE,16.86,83.14,56.24,43.39,19.73,3.52,7/20/04,7/26/04,1
20040713,NE,27.18,72.82,56.24,43.39,19.73,3.52,7/13/04,7/19/04,1
20040706,NE,27.18,72.82,56.24,43.39,19.73,3.52,7/6/04,7/12/04,1
20040629,NE,27.1,72.9,58.82,45.46,23.55,3.65,6/29/04,7/5/04,1
20040622,NE,26.03,73.97,60.11,45.46,24.23,3.65,6/22/04,6/28/04,1
20040615,NE,25.97,74.03,60.72,49.61,40.72,5.31,6/15/04,6/21/04,1
20040608,NE,24.17,75.83,60.82,49.61,40.72,0,6/8/04,6/14/04,1
20040601,NE,23.27,76.73,60.82,49.78,40.64,0,6/1/04,6/7/04,1
20040525,NE,22.04,77.96,68.29,49.57,40.22,0,5/25/04,5/31/04,1
20040518,NE,14.46,85.54,69.15,55.84,29.4,0,5/18/04,5/24/04,1
20040511,NE,13.72,86.28,69.21,58.71,29.65,0,5/11/04,5/17/04,1
20040504,NE,10.27,89.73,71.72,58.71,27.04,0,5/4/04,5/10/04,1
20040427,NE,12.66,87.34,71.74,58.71,26.78,0,4/27/04,5/3/04,1
20040420,NE,12.66,87.34,71.74,58.58,26.51,0,4/20/04,4/26/04,1
20040413,NE,12.66,87.34,71.68,58.58,26.51,0,4/13/04,4/19/04,1
20040406,NE,12.66,87.34,71.3,58.58,26.66,0,4/6/04,4/12/04,1
20040330,NE,12.93,87.07,70.51,58.58,25.54,0,3/30/04,4/5/04,1
20040323,NE,10.35,89.65,70.6,58.58,25.52,0,3/23/04,3/29/04,1
20040316,NE,10.35,89.65,70.6,58.58,28.23,0,3/16/04,3/22/04,1
20040309,NE,7.73,92.27,70.6,58.58,28.23,0,3/9/04,3/15/04,1
20040302,NE,0,100,75.32,53.24,28.23,0,3/2/04,3/8/04,1
20040224,NE,0,100,80.87,68.98,31.79,0,2/24/04,3/1/04,1
20040217,NE,0,100,80.87,68.98,30.75,0,2/17/04,2/23/04,1
20040210,NE,0,100,80.87,68.98,30.75,0,2/10/04,2/16/04,1
20040203,NE,0,100,84.87,70.44,32.31,0,2/3/04,2/9/04,1
20040127,NE,0,100,86.81,70.42,32.31,0,1/27/04,2/2/04,1
20040120,NE,0,100,91.77,70.42,32.31,0,1/20/04,1/26/04,1
20040113,NE,0,100,89.94,67.95,24.59,0,1/13/04,1/19/04,1
20040106,NE,0,100,90.79,70.32,24.59,0,1/6/04,1/12/04,1
20031230,NE,0,100,91.43,73.07,26.29,0,12/30/03,1/5/04,1
20031223,NE,0,100,90.89,65.87,21.87,0,12/23/03,12/29/03,1
20031216,NE,2.99,97.01,91.2,66.69,22.97,0,12/16/03,12/22/03,1
20031209,NE,3.2,96.8,90.92,66.07,20.57,0,12/9/03,12/15/03,1
20031202,NE,3.32,96.68,91.59,65.94,20.91,0,12/2/03,12/8/03,1
20031125,NE,3.28,96.72,91.84,64.68,21.29,0,11/25/03,12/1/03,1
20031118,NE,2.97,97.03,91.74,64.73,21.66,0,11/18/03,11/24/03,1
20031111,NE,2.81,97.19,91.96,65.56,21.42,0,11/11/03,11/17/03,1
20031104,NE,2.87,97.13,90.31,65.96,21.15,0,11/4/03,11/10/03,1
20031028,NE,2.84,97.16,91.83,71.71,12.57,0,10/28/03,11/3/03,1
20031021,NE,2.92,97.08,89.1,69.97,9.3,0,10/21/03,10/27/03,1
20031014,NE,3.65,96.35,90.09,68.54,9.35,0,10/14/03,10/20/03,1
20031007,NE,3.67,96.33,90.68,66.13,10.16,0,10/7/03,10/13/03,1
20030930,NE,3.43,96.57,90.21,65.38,9.74,0,9/30/03,10/6/03,1
20030923,NE,3.69,96.31,90.05,65.75,9.57,0,9/23/03,9/29/03,1
20030916,NE,3.71,96.29,87.11,66.94,10.17,0,9/16/03,9/22/03,1
20030909,NE,0,100,100,86.64,16.71,0,9/9/03,9/15/03,1
20030902,NE,0,100,94.3,70.31,17.92,0,9/2/03,9/8/03,1
20030826,NE,0,100,96.44,71.26,16.92,0,8/26/03,9/1/03,1
20030819,NE,0,100,84.81,57.8,11.61,0,8/19/03,8/25/03,1
20030812,NE,4.54,95.46,86.34,52.43,0,0,8/12/03,8/18/03,1
20030805,NE,4.58,95.42,87.24,40.13,0,0,8/5/03,8/11/03,1
20030729,NE,5.23,94.77,86.83,41.87,0,0,7/29/03,8/4/03,1
20030722,NE,5.99,94.01,68.88,31.59,0,0,7/22/03,7/28/03,1
20030715,NE,16.54,83.46,42.45,11.21,0,0,7/15/03,7/21/03,1
20030708,NE,26.14,73.86,32.82,5.72,0,0,7/8/03,7/14/03,1
20030701,NE,30.89,69.11,31.64,5.37,0,0,7/1/03,7/7/03,1
20030624,NE,18.06,81.94,52.77,10.81,0,0,6/24/03,6/30/03,1
20030617,NE,4.88,95.12,64.39,10.97,0,0,6/17/03,6/23/03,1
20030610,NE,12.14,87.86,66.93,15.4,0,0,6/10/03,6/16/03,1
20030603,NE,5.42,94.58,78.13,23.28,0,0,6/3/03,6/9/03,1
20030527,NE,7.75,92.25,78.58,26.77,0,0,5/27/03,6/2/03,1
20030520,NE,8.04,91.96,78.03,33.13,0,0,5/20/03,5/26/03,1
20030513,NE,5.65,94.35,73.78,34.36,0,0,5/13/03,5/19/03,1
20030506,NE,0.59,99.41,96.06,53.42,10.21,0,5/6/03,5/12/03,1
20030429,NE,0.52,99.48,97.16,91.1,38.57,0,4/29/03,5/5/03,1
20030422,NE,1.49,98.51,92.57,84.32,47.36,0,4/22/03,4/28/03,1
20030415,NE,2.62,97.38,92.95,82.42,47.61,0,4/15/03,4/21/03,1
20030408,NE,2.68,97.32,91.81,82.77,49.95,0,4/8/03,4/14/03,1
20030401,NE,3.03,96.97,94.38,86.05,63.36,7.51,4/1/03,4/7/03,1
20030325,NE,0,100,96.66,86.71,68.72,7.46,3/25/03,3/31/03,1
20030318,NE,0,100,97.27,84.18,72.14,12,3/18/03,3/24/03,1
20030311,NE,0,100,93.9,84.28,71.16,11.9,3/11/03,3/17/03,1
20030304,NE,0,100,93.15,84.46,71.33,11.46,3/4/03,3/10/03,1
20030225,NE,0,100,92.25,82,63.37,5,2/25/03,3/3/03,1
20030218,NE,0,100,92.11,79.35,63.39,5.07,2/18/03,2/24/03,1
20030211,NE,0,100,100,83.81,63.05,4.88,2/11/03,2/17/03,1
20030204,NE,0,100,99.96,83.76,63.03,4.78,2/4/03,2/10/03,1
20030128,NE,0,100,99.96,83.25,63.42,4.75,1/28/03,2/3/03,1
20030121,NE,0,100,99.94,83.01,63.27,4,1/21/03,1/27/03,1
20030114,NE,0,100,99.3,83.12,64.66,4.54,1/14/03,1/20/03,1
20030107,NE,0,100,94.78,77.91,64.58,4.71,1/7/03,1/13/03,1
20021231,NE,0,100,93.36,77.58,64.06,4.88,12/31/02,1/6/03,1
20021224,NE,0.83,99.17,87.76,74.34,62.07,4.76,12/24/02,12/30/02,1
20021217,NE,0.76,99.24,89.73,74.38,62.54,4.26,12/17/02,12/23/02,1
20021210,NE,0.73,99.27,87.64,74.39,61.12,4.8,12/10/02,12/16/02,1
20021203,NE,1.28,98.72,84.22,73.99,54.46,4.2,12/3/02,12/9/02,1
20021126,NE,1.9,98.1,84.15,73.95,54.86,4.51,11/26/02,12/2/02,1
20021119,NE,1.52,98.48,83.94,73.78,54.84,5.07,11/19/02,11/25/02,1
20021112,NE,2.96,97.04,83.75,74.32,54.35,4.81,11/12/02,11/18/02,1
20021105,NE,2.58,97.42,84.24,74.28,55.74,4.94,11/5/02,11/11/02,1
20021029,NE,1.2,98.8,87.34,76.05,57.54,5.18,10/29/02,11/4/02,1
20021022,NE,1.23,98.77,87.28,76.79,57.89,5.9,10/22/02,10/28/02,1
20021015,NE,1.99,98.01,87.03,76.88,57.19,6.05,10/15/02,10/21/02,1
20021008,NE,1.84,98.16,87.93,66.11,47.16,5.88,10/8/02,10/14/02,1
20021001,NE,0.13,99.87,96.26,77.76,56.37,9.62,10/1/02,10/7/02,1
20020924,NE,1.65,98.35,88.22,71.3,58.02,10.91,9/24/02,9/30/02,1
20020917,NE,1.24,98.76,88.21,71.68,58.89,11.3,9/17/02,9/23/02,1
20020910,NE,1.39,98.61,88.5,73.44,61.73,11.11,9/10/02,9/16/02,1
20020903,NE,1.18,98.82,87.5,74.98,62.3,23.72,9/3/02,9/9/02,1
20020827,NE,1.26,98.74,92.26,82.06,67.55,41.66,8/27/02,9/2/02,1
